0.1301,0.0115,0.7882,0.0000,1.2847,0.1066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5506,1.2056,1.2065,0.0000,0.1836,0.8419,0.0000,0.0000,1.8520,0.5772,0.0000,2.0094,0.0000,0.0000,0.0000,0.0000,1.5230,0.0000,0.3696,2.5429,0.0000,0.0000,0.0000,1.0414,0.0000,0.1337,0.0000,0.0000,0.2387,0.0000,0.0000,2.6984,0.1770,0.0000,0.3991,0.1775,0.0000,0.0000,2.3445,0.0000,1.4813,0.1144,0.4967,0.1903,0.0000,2.8182,0.6068,0.0000,1.9509,0.1302,0.3431,0.0000,0.0000,2.3837,0.0000,0.0000,3.0787,0.0000,1.4060,0.0000,0.1909,0.1134,0.0000,1.0230,0.0223,2.2595,0.0000,1.8968,0.0000,0.4614,0.6395,0.0000,1.3372,0.0000,0.8525,0.0000,2.4203,0.0000,0.0000,0.9538,0.0000,0.5292,0.0000,3.0390,0.0000,1.2894,0.5879,0.0000,1.6184,0.0000,1.9722,0.5618,0.0000,1.5695,0.0000,0.0000,0.0000,1.3050,0.0000,0.0000,1.8271,0.9048,0.0000,0.0000,1.1320,1.2366,0.0000,0.0000,0.3528,0.0000,0.3142,1.0754,0.0000,0.0000,1.6777,0.0000,0.2313,1.0246,0.0000,0.0395,0.4479,0.0000,0.7489,0.0000,2.4867,0.0000,2.7257,0.0000,1.2542,0.0000,3.3134,0.0000,0.0000,0.0048,0.0000,0.1537,0.0000,2.0748,0.0000,0.4288,1.2599,0.0000,0.0000,0.5503,1.3149,0.0000,0.0000,1.5190,0.0000,0.0000,2.3990,0.0000,0.0000,2.6808,1.3717,0.0000,0.7122,0.8503,0.0000,0.0000,1.4176,0.9211,0.0000,0.8971,2.7798,0.0000,2.0375,0.1389,0.3098,0.0000,1.2434,0.5214,0.8956,0.0000,0.0000,1.4953,0.0000,2.8023,0.0000,0.5550,1.6452,1.2388,0.0000,2.2727,1.4017,0.0000,3.2588,0.6542,0.0000,0.0000,0.1414,1.1694,0.0148,1.6217,0.0000,0.0000,0.0000,0.0841,2.9049,0.0000,1.3286,3.7853,0.0000,0.8221,0.8144,0.0000,0.9255,0.8736,0.0000,0.2468,0.0000,0.0000,4.3897,0.0000,0.0000,3.6289,2.4490,0.0000,1.3533,1.5703,0.0000,1.0052,1.1012,0.0000,0.5650,0.8883,1.5141,0.0000,0.0000,1.1503,0.0000,0.1533,0.0000,1.2506,0.0000,0.2664,0.0807,0.0000,2.5742,0.0000,0.0000,0.0000,0.0000,0.0905
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2985,0.9603,0.5667,1.1038,0.0000,0.0000,0.7548,0.9221,0.9712,0.0000,0.2691,0.0000,0.0000,0.0000,0.6336,0.0000,0.0000,0.0533,2.9594,0.8003,0.0000,0.4667,3.2354,0.0000,0.3560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1932,1.8210,0.0000,1.8308,1.4310,0.0000,1.1948,0.5750,0.0000,0.0729,0.6013,0.0000,1.7216,1.8141,0.0000,0.0862,0.0271,0.0000,0.0000,0.0000,2.1084,2.1901,0.0000,1.0886,0.2158,0.8482,0.0000,0.0000,3.5213,0.0000,0.0000,1.7289,0.0000,2.1311,0.0000,0.0000,0.0000,0.0000,0.6797,0.0000,2.9185,0.0000,2.4946,0.0000,1.1671,0.0000,0.0000,0.6395,0.2870,0.0000,0.0000,2.0155,1.0631,0.0000,1.7320,0.0000,2.0954,0.0000,1.9023,0.0000,0.0000,1.2414,0.0000,0.3366,0.5848,0.0759,1.4945,0.1620,0.0000,1.5322,0.1925,0.1660,0.3867,0.0000,0.0000,0.0000,1.0855,0.7774,0.3298,0.0000,0.0000,0.5673,1.9967,0.0000,0.0000,1.8951,0.6039,0.0000,1.8802,0.0773,0.0000,3.0371,0.0000,0.0000,0.8257,0.1083,0.0000,0.0000,1.9789,0.0000,0.9139,0.0000,3.0302,0.0000,2.3728,0.0000,0.0000,0.0000,0.0000,0.0000,0.3187,0.0000,0.1456,1.1858,0.0000,1.1082,0.0000,0.0000,1.8501,0.8106,0.0000,1.4727,0.0000,0.0000,0.0000,0.5382,1.5385,0.0000,1.5950,1.9789,0.0000,0.6230,3.4008,0.0000,0.0000,2.9039,0.0000,0.0000,1.2456,0.1984,0.0000,0.3903,0.0000,1.6535,0.0000,2.5726,0.0000,0.9667,0.1342,0.0000,1.4314,0.0000,2.5181,0.0000,0.6763,0.0000,0.3460,0.0000,3.9781,0.0000,0.0000,0.0000,0.9670,1.2646,0.0000,1.9695,0.0000,0.0000,0.4988,1.5153,0.0000,0.0000,0.4224,1.5702,0.0000,2.4156,1.4202,0.0000,1.7821,0.0000,0.0000,0.8824,0.0000,0.7683,0.3498,0.0000,0.0772,0.8999,0.0000,0.3939,5.6323,0.0000,0.0000,2.5134,2.5183,0.0000,0.0078,1.0593,0.0000,1.5839,1.4212,0.0000,0.0000,1.3448,1.7195,0.0000,0.1548,0.0000,0.0000,1.4364,0.0000,0.0000,0.0000,1.2569,0.0000,0.0000,0.1281,0.8786,0.0000
0.0000,1.1831,0.1636,0.2088,0.0000,0.7221,0.0000,0.0000,0.0000,0.7162,0.0000,0.0000,0.0000,1.9599,1.2406,1.6170,0.0000,0.5349,0.3138,0.0000,0.0000,0.5204,0.0000,0.0000,1.8386,0.9430,0.0000,0.1107,0.0000,0.0000,0.1119,0.2180,0.0877,1.6048,1.4717,0.0000,0.0000,1.4567,0.0000,0.0000,2.3379,0.8238,0.0000,0.7215,3.2141,0.0000,0.9521,0.8616,0.0000,1.5266,0.0000,0.0000,1.5051,0.4446,0.0000,2.2207,0.0000,0.0000,0.1022,0.0000,1.2390,0.0000,1.1905,0.3797,0.0000,3.0981,0.5775,0.0000,1.3583,0.0000,3.2298,0.0000,0.0000,0.0000,0.4696,0.0498,0.0000,2.8482,0.0000,2.8623,0.0000,1.7906,0.0000,0.0000,0.0000,1.8377,0.0000,0.2021,0.0000,2.3504,0.0000,2.3356,0.0000,1.8304,0.0000,0.7932,0.8261,0.0000,0.6683,0.0000,0.0000,0.5097,0.0000,0.0000,0.7583,0.0000,0.0168,0.2884,1.2466,0.9902,0.0000,0.7454,0.0000,0.0000,0.0000,0.6322,1.6571,0.0000,0.0000,0.7998,1.1628,0.0000,0.0000,1.6375,0.0000,0.0000,1.3680,0.0000,0.3179,2.3784,0.0000,0.8924,1.6504,0.0000,0.2872,0.0000,0.5134,0.0000,1.0328,0.0233,0.4469,0.0000,2.0446,0.0000,1.8960,0.0454,0.0000,0.0000,0.2818,0.0026,0.5424,0.8444,0.0000,0.6771,0.0000,0.0000,1.5720,0.0000,1.2500,0.0000,0.0000,0.2273,0.2279,1.2253,0.0000,0.0000,0.0000,0.0000,0.9754,3.6417,0.0000,0.2093,1.3933,0.0000,0.0000,1.6176,0.0000,0.2689,2.0785,0.0000,0.9095,0.0000,3.0549,0.0000,0.0025,0.5542,0.0000,1.3849,0.0000,1.9116,0.0000,0.9823,0.0000,0.0000,0.0000,3.6973,0.0000,0.0000,0.8926,0.0000,0.0000,0.0000,2.2057,0.0000,0.0000,0.7132,0.0000,0.7958,0.0000,3.2351,0.9695,0.0000,2.6317,0.0000,0.0000,1.9684,0.0000,0.9170,0.4364,0.0000,0.8755,0.5614,0.0000,3.0672,0.9716,0.0000,3.7926,1.3181,0.0000,0.0000,2.2004,0.0000,0.0000,2.7787,0.0000,0.0000,1.9912,2.7253,0.0000,0.6359,0.4245,0.0000,0.0000,0.0000,1.7920,0.0000,0.8604,0.0000,0.0000,1.7289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.9203,0.0000,1.0160,0.0000,0.0262,1.9205,0.1904,0.0000,0.0000,2.7861,0.7229,0.0000,0.0000,0.0000,0.8746,1.5835,0.0000,0.0000,0.0000,0.0000,0.0000,1.3426,0.3226,0.0000,0.0488,3.7433,0.0000,0.0000,0.0000,1.7337,0.0000,0.1599,0.0000,0.0000,0.8019,0.3704,0.0000,1.7127,1.2847,0.0000,3.3004,2.4985,0.0000,0.0000,0.7506,0.0000,0.0000,0.2025,0.0000,0.7125,1.2939,0.0000,2.4575,0.2042,0.0000,3.0269,0.0000,0.0000,1.1718,0.0000,2.7125,0.0000,0.1616,1.0904,0.0000,1.4588,0.3958,0.0000,1.0709,0.0000,2.8989,0.0000,0.0000,0.0000,1.5200,0.0000,0.0000,1.5707,0.0000,1.7234,0.0000,0.3085,0.5059,0.3262,0.0000,3.0436,0.0000,1.6761,0.0000,3.4600,0.0000,2.1979,0.0000,1.6903,0.0000,0.0000,2.9769,0.0000,0.5526,1.9913,0.0000,0.0000,0.5146,0.0000,0.0000,0.5200,0.0000,0.0000,1.4386,0.7178,0.0000,0.0000,1.4571,0.6879,0.0000,0.0000,0.0000,0.0000,0.5959,0.0744,0.0882,0.0000,1.1435,0.0000,0.0000,1.0000,0.0000,0.0000,0.7438,0.0000,1.0478,0.0000,0.0563,0.8743,0.0000,1.4647,0.0000,0.4053,1.5810,0.0000,0.4999,0.0000,0.3912,1.0063,0.0000,2.6515,0.0000,0.0000,0.5215,0.3441,0.4602,0.4743,0.0000,0.0000,0.0022,0.0000,1.4638,0.0000,0.0000,0.4084,0.0000,0.0000,0.6355,0.0555,0.5869,0.0223,0.0000,0.0000,2.1404,1.6727,0.0000,1.2949,0.0000,0.0000,0.2744,3.7457,0.0000,0.0000,2.7406,0.0000,0.8455,0.0000,2.7908,0.0000,0.0000,0.3871,0.0000,1.5638,0.0000,0.0000,0.0000,0.5689,0.0000,0.6279,0.0000,3.2780,0.0000,1.8833,0.5316,0.0000,0.0000,0.0000,2.0568,0.0000,0.2056,0.6206,0.0864,0.4522,0.0000,1.9655,0.0000,0.0000,2.4328,0.0000,0.0000,3.8869,0.0000,1.9582,0.7591,0.0000,1.1596,0.0000,0.0000,1.2603,0.1028,0.0000,4.7977,0.0000,0.0000,3.0327,3.8790,0.0000,0.0000,1.4169,0.0000,1.6754,0.9237,0.0000,0.0000,1.8245,2.1359,0.0000,0.0018,0.0983,0.3981,0.0000,0.0000,0.0000,0.0000,0.2405,0.0000,0.0000,0.0000,0.7799,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2432,0.0000,0.0000,0.0000,2.3825,0.6478,0.0000,0.0000,1.6622,0.6061,0.8171,2.6165,0.7723,0.0000,0.0000,0.7655,1.4671,0.0000,0.0000,0.0662,0.2892,0.0000,0.2941,0.0990,0.0000,1.3388,1.7503,0.0000,1.4891,0.4028,0.0000,1.1798,0.6368,0.0000,0.0000,2.6535,0.0000,0.0000,0.1580,0.0000,0.3933,1.4190,1.1307,0.0000,0.0803,0.0000,1.1875,0.0000,0.0000,3.6107,1.1378,0.0000,0.6847,0.0000,2.3885,0.0000,0.0000,3.4083,0.0000,0.8380,1.1946,0.0965,0.1391,0.0000,1.8185,0.1227,0.0000,0.0000,1.5890,0.1100,0.1313,1.6848,0.0000,2.2956,0.0000,0.0000,1.7161,0.2477,0.0000,1.3507,0.0000,1.9372,0.0000,4.0875,0.0000,2.0079,0.0000,0.6544,0.0000,0.0000,3.1927,0.0000,0.0000,4.3907,0.0000,0.0000,2.1991,0.4753,0.0000,1.2143,0.3746,0.0000,0.1461,1.4835,0.0000,0.0000,0.0000,0.7628,0.4119,0.9439,0.5073,0.0000,0.0000,1.2613,1.0822,0.0000,0.4917,0.5398,0.0000,0.0000,1.5579,0.0000,1.2596,0.6424,0.0000,1.2299,0.0000,0.0000,1.8868,0.0000,0.5199,0.3632,0.0000,0.5516,0.0000,0.9459,0.0000,2.4650,0.0000,1.6836,0.0677,0.0000,0.3865,0.5780,0.2698,0.0810,0.0000,0.0000,0.5808,0.0000,1.1618,0.0000,0.4390,0.4221,0.0000,0.9929,0.5193,0.3567,0.0000,0.0000,0.3333,0.0000,1.0702,0.0000,0.0000,3.3203,1.2225,0.0000,0.2993,3.3764,0.0000,0.4947,1.3435,0.0000,0.6026,0.0000,1.7427,0.0000,0.1844,0.0075,0.0000,1.4376,0.0000,2.3289,0.0000,0.3201,0.0000,1.7406,0.0000,3.0261,0.0000,2.4831,0.0000,0.0000,1.3370,0.2754,1.5073,0.0000,0.9568,0.0000,0.0000,0.0000,0.6307,0.0909,0.0000,1.6207,1.2637,0.0000,0.8992,3.4764,0.0000,1.3120,2.3451,0.0000,1.1714,0.0000,0.4691,0.9834,0.0000,0.4688,1.7962,0.0000,0.0000,4.4573,0.0000,0.0000,2.7527,0.8373,0.0000,1.9223,1.6732,0.0000,0.0000,0.6385,1.2975,0.0000,0.0000,1.6118,0.0000,1.6118,0.0000,0.7868,0.0000,0.0000,0.3430,1.7776,0.0000,0.0000,0.0000,0.2880
0.0000,0.0000,1.5423,1.2263,0.0000,0.1765,3.3050,0.1330,0.0000,0.0000,2.6136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0074,0.0000,0.1569,0.1037,0.0000,0.0855,1.1765,0.6948,0.0000,0.0000,3.6372,0.0000,1.2270,0.9171,0.0000,0.5043,0.0000,0.0000,0.2566,0.0000,0.0000,0.0000,1.1643,2.3273,0.0000,0.8664,1.7461,0.0000,0.1989,0.0000,0.0000,0.6293,0.3435,0.0000,0.0000,0.0000,2.0282,0.3180,0.0000,2.2712,2.5900,0.0000,0.0000,0.0000,0.8266,0.0000,0.0000,3.0561,0.0000,0.0000,2.4703,0.0000,1.3853,0.0000,2.8475,0.6305,0.0000,0.6326,0.3947,0.0000,0.0000,2.1279,0.0000,3.4333,0.0000,0.4871,0.5252,1.5691,0.0000,2.2044,0.0000,1.3355,0.0000,1.9745,0.0000,0.9110,0.0000,1.1671,0.8096,0.0000,2.4080,0.1614,0.0000,2.7092,1.7217,0.0000,1.1397,2.9012,0.0000,0.5379,0.9384,0.5597,0.0000,1.0119,1.6836,0.0000,1.0017,0.7222,0.0000,0.0000,1.8133,0.1185,0.0000,0.0000,0.0000,0.7732,1.1734,0.0000,0.2973,1.5843,0.0000,0.0000,1.3471,0.0000,0.7631,0.0000,0.0000,0.8793,0.0000,1.4091,0.0000,0.0000,1.5570,0.0000,3.2911,0.0000,2.3438,0.0000,1.1897,0.0000,2.6034,0.0000,0.9011,1.7690,0.0000,1.3775,0.5681,0.0000,1.1140,0.9338,0.0000,0.0000,0.0641,0.7507,0.0000,2.1040,0.0000,0.0000,0.4543,0.0000,0.8084,0.0000,1.5687,0.6093,0.0000,3.1928,0.0000,0.0000,0.2673,1.1107,0.0000,0.1694,1.5388,0.0000,1.1553,0.0000,1.2125,0.0000,2.0912,0.0000,0.0000,0.2697,0.0000,2.5614,0.0000,0.8039,0.0000,1.7009,0.0000,1.9848,0.0000,3.6507,0.0000,0.0000,1.9995,0.4915,0.2483,0.0000,3.2467,0.0000,0.0000,0.0000,1.9708,0.9379,0.0000,2.5767,0.0000,0.0000,2.2397,0.0000,0.0766,0.7563,0.7982,0.0000,0.8884,0.0000,0.2454,1.7876,0.0000,4.6582,0.0000,0.0000,2.1850,2.5097,0.0000,0.0000,1.8616,0.0638,0.0000,0.0227,1.7767,0.0000,2.5940,1.9883,0.0000,0.0000,1.4245,3.1129,0.0000,0.0000,0.0000,0.4949,0.0000,0.0000,0.0165,0.0000,0.0000,0.0000,0.0000,1.5650
0.0000,0.0000,0.1549,0.0576,0.0000,0.0000,0.0000,2.8045,0.0000,0.0000,0.0000,1.3842,1.7171,0.0000,0.0000,1.6680,1.2987,0.0000,2.3771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2954,0.0000,0.1551,0.1721,0.0000,0.7464,2.4598,0.0000,0.0000,4.3203,1.2482,0.0000,0.0000,1.3585,0.0000,0.0000,0.0000,0.0000,0.6916,0.5636,0.0000,0.7127,0.0000,0.0000,0.6236,0.0000,0.9327,1.5620,0.0000,0.5522,0.0000,2.3695,0.4446,0.0000,2.4669,0.0000,0.0000,0.6361,0.0000,1.1485,0.0000,3.1429,0.5371,0.0000,1.0993,0.7489,0.5110,0.0000,3.4619,0.0000,1.8840,0.0000,0.0000,0.0000,2.2754,0.0000,2.8263,0.0000,2.3966,0.0000,0.6454,0.3545,0.0000,0.3085,0.0000,0.9410,0.0000,0.9439,2.3832,0.0000,0.0000,2.2286,0.0000,0.0000,2.0796,0.0000,0.0000,0.3793,1.0881,0.0000,0.0000,0.0000,0.0000,0.5195,2.8756,0.0000,0.3624,0.2441,0.0000,0.2898,0.5815,0.0000,0.0000,0.7380,0.7376,0.0000,0.0000,0.8475,1.1116,0.0000,0.2557,0.4491,0.0000,0.0000,0.0000,0.0000,0.7330,0.6805,0.0000,0.0000,2.4497,0.0000,1.2822,0.0018,0.0000,0.0000,0.0000,0.6558,0.0000,0.0000,0.6590,0.0000,0.0000,2.7266,0.0000,1.0287,0.7278,0.0000,0.4094,0.7627,0.7831,0.0000,2.0626,0.0000,0.0000,0.5754,0.9672,1.5973,0.0000,0.0130,0.1879,0.0000,2.7750,0.0000,0.0000,2.2337,0.0000,0.0000,0.0000,1.1849,0.0000,1.3666,0.0000,0.7153,0.0000,3.3152,0.0000,0.0000,2.0862,0.0000,3.1598,0.0000,1.4183,0.0000,0.4426,0.0000,0.9064,0.0000,5.3231,0.0000,0.0000,2.4452,0.0000,0.7652,0.0000,4.3207,0.0000,0.0000,0.5432,0.8274,0.8566,0.0000,3.3622,0.0000,0.0000,4.0487,0.0000,3.0632,1.7069,0.0000,1.2832,0.3759,0.0000,0.0014,1.0006,0.0000,2.6681,0.0000,0.0000,4.1257,0.2197,0.0000,1.6194,2.4751,0.0000,1.4663,2.5057,0.0000,0.0000,0.7022,3.7168,0.0000,0.9751,2.5357,0.0000,0.1297,0.0000,2.1561,0.0000,0.3719,0.4444,1.1968,0.0000,0.0000,0.3235,1.7379,0.0000
1.2693,0.0000,0.0000,3.0209,0.7433,0.0000,0.0000,2.8066,0.8313,0.0000,0.0000,2.9091,0.0000,0.0000,0.0000,0.0000,0.2279,0.0000,1.8271,0.7021,0.0000,0.0000,0.3390,0.0062,0.4643,1.5640,0.2955,2.9204,0.0000,0.1508,0.8566,0.0000,0.0000,0.0000,0.0000,0.8745,0.0000,0.0000,1.3979,1.6568,0.0000,1.3884,1.8211,0.0000,2.2242,1.3700,0.0000,0.6658,0.0000,0.5800,1.0900,0.0000,0.0000,2.7514,0.0000,0.2820,0.8579,0.0000,2.1838,0.0000,0.4927,0.0000,0.0000,3.1028,0.0000,0.3424,0.9248,0.0000,1.7173,0.0000,3.2132,0.0000,0.0000,0.0000,1.4918,0.0000,0.0000,3.3273,0.0000,1.4667,0.5375,0.8616,0.0000,2.5685,0.0000,2.0395,0.0000,1.2473,0.0000,0.0000,2.4996,0.0000,2.7470,0.0000,0.8343,0.0000,0.0000,0.5964,0.0000,0.0000,2.0331,0.2865,0.0000,0.0000,0.8061,0.0000,0.3770,2.5396,0.0000,0.8986,1.7119,0.0000,0.0000,0.0000,0.0000,0.4003,2.5114,0.4481,0.0000,0.0000,0.0000,0.9381,0.3612,0.0000,1.4065,0.4510,0.0000,0.0000,1.5040,0.0000,0.0000,0.1684,0.0000,0.9143,0.3217,0.0000,1.0273,0.0000,0.0030,0.4864,0.0000,0.0000,1.5307,0.0000,0.0000,1.1065,0.0000,0.5757,0.0000,0.0000,0.0361,0.0047,1.7108,0.0000,0.1717,1.2603,0.0000,0.0000,1.4251,0.0000,0.0000,2.1570,0.1274,0.0000,2.0288,0.9632,0.0000,0.0000,0.0000,0.0000,0.0000,1.8457,0.0000,0.0000,4.1337,0.0000,0.0000,0.5672,0.8070,0.0000,1.2136,0.0000,1.6142,0.0000,1.9779,0.0000,0.0000,3.1674,0.0000,1.4308,0.0000,0.8012,0.0000,0.8180,0.6083,0.8098,0.0000,5.8932,0.0000,1.7184,1.6074,0.0000,0.0000,0.0000,3.1649,0.0000,0.5098,2.4980,0.0000,1.1327,0.0000,1.7466,0.0000,0.0000,2.9814,0.0000,2.4477,3.5660,0.0000,1.2429,0.7532,0.0000,1.0641,0.0000,1.2801,0.0000,0.1842,0.0000,3.5285,0.0000,0.0000,3.1799,0.9116,0.0000,1.9413,2.4496,0.0000,2.4488,2.3022,0.0000,0.0000,2.2444,2.8491,0.0000,0.0000,0.0000,1.2068,0.0000,0.0000,0.3303,0.0000,0.0000,0.0000,0.4003,0.0000,0.0000
2.6435,0.0000,0.0000,0.0000,2.6429,0.0000,0.0000,0.0000,2.9264,0.5072,0.0000,0.2144,2.1728,0.1021,0.1928,0.0000,0.1683,0.4346,0.0000,1.6547,0.5680,0.0000,0.0000,0.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9924,0.0200,0.0000,1.5557,3.5644,0.0463,0.0000,2.9599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7724,0.4198,0.0000,3.8556,1.2707,0.0000,0.7192,0.0000,2.6980,0.0000,0.0000,0.6877,0.0000,2.5044,0.0000,0.6140,0.3305,0.0000,1.6549,0.0000,1.6954,0.3357,0.0000,0.0000,3.4774,0.0684,0.0000,2.2884,0.0000,0.4914,0.0000,0.9814,0.0000,2.3333,0.0000,3.0726,0.0000,1.7166,0.8023,0.0000,4.0163,0.0000,0.9794,0.0000,0.3512,0.5847,1.1948,0.2894,0.0000,0.0000,0.0000,1.2092,0.0000,0.0000,2.3578,0.3220,1.5587,1.2283,0.0000,0.0000,1.9976,0.2749,1.0018,1.2374,0.0000,0.0000,0.0000,0.0000,0.2545,1.4475,0.4655,0.0000,0.1529,1.2011,0.2932,0.0000,0.2460,0.8883,0.0000,0.0000,2.1890,0.0000,0.0000,2.7143,0.0000,0.1784,1.3660,0.0000,1.0107,0.8297,0.0000,2.4493,0.0000,0.2546,0.8294,0.0000,1.2328,0.0000,1.8946,0.0000,0.0000,2.9503,0.0000,0.1844,0.6221,0.5345,0.0000,0.0000,1.0532,1.5843,0.0000,2.7491,0.0000,0.0000,2.4288,0.0000,0.0000,0.9600,0.0000,0.0000,0.6292,1.3466,0.0000,0.0000,3.9056,0.0000,0.0000,1.7020,0.6029,0.0000,1.4715,0.0000,1.4686,0.0000,1.8499,0.0000,0.0000,1.6751,0.0000,1.0962,0.0000,0.4031,0.0000,1.5565,0.0557,0.9559,0.0000,3.8207,0.0000,1.6843,0.4854,0.0000,0.0000,1.3916,0.0000,0.0000,0.7395,2.0531,0.0000,0.0000,2.9938,0.4758,0.0000,1.7194,0.6560,0.0000,1.2618,1.0691,0.0000,1.7128,1.3216,0.0000,0.5916,0.0000,2.8970,0.5263,0.0000,2.0528,0.7715,0.0000,0.0409,2.7346,0.0000,0.0000,2.3944,0.0000,0.0000,1.3705,4.0654,0.0000,1.3386,2.2236,0.0000,0.0434,0.0000,2.9191,0.0000,0.8727,0.3675,0.8790,0.0000,0.6821,0.5253,2.4498,0.0000,0.0000
0.6374,1.3548,0.0000,0.0000,2.8395,0.1553,0.0000,0.0000,1.3573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3095,0.0000,2.9841,0.5420,0.0000,0.0000,0.4677,0.5139,0.0000,0.4769,0.2333,1.8401,0.6036,0.0000,0.0000,1.5335,0.5074,0.0000,0.0000,1.3156,0.9010,0.0000,0.5814,1.1719,0.0000,0.0000,0.2911,0.0000,0.8946,0.0000,1.5154,0.8436,0.0000,2.6440,0.6379,0.0000,0.2266,0.3112,0.0000,0.0000,0.0000,1.1636,0.0000,0.0000,3.1761,0.0000,1.8195,0.7807,0.4981,0.5906,0.0000,1.5107,0.0000,0.0000,0.8444,0.0000,0.0000,2.1049,0.2674,0.0000,2.2594,0.0000,1.9026,0.5518,0.8837,0.2314,1.6310,0.0000,1.1981,0.0000,0.0265,1.4084,0.0000,5.3302,0.0000,1.2901,1.4476,0.2614,0.0000,1.0980,0.0000,0.2282,0.9644,0.0000,1.6147,1.7381,0.0000,0.0000,0.0000,0.0000,0.6454,0.0000,0.4008,0.0000,0.0000,0.0000,0.0000,1.2444,2.5815,0.8681,0.7573,0.0000,0.0000,0.6407,1.1047,1.5231,0.0000,0.0000,0.6317,0.5196,0.0000,1.0670,0.4363,0.0000,0.7546,1.3069,0.0000,0.0000,0.4514,0.0000,0.0000,0.0000,0.2156,0.0000,1.1345,0.2746,0.0000,0.0000,1.0141,0.0000,1.4969,0.0000,1.4189,0.0000,1.4138,0.0000,0.0000,0.0648,0.0000,0.0000,1.1736,0.0000,0.4947,0.1160,0.5339,0.0000,0.0000,1.6127,0.0000,0.0000,2.3686,0.1292,0.0000,0.2638,0.0000,0.0000,0.0000,3.7093,0.0000,0.0142,2.7213,0.0000,0.0000,2.2884,0.0000,2.0429,0.0000,2.5662,0.0000,0.0000,1.3352,0.0000,2.0069,0.0000,1.6599,0.0000,2.8002,0.0000,0.5488,0.0000,1.3824,0.0000,2.2477,0.0000,0.6872,0.0000,1.6831,0.0000,0.1059,1.1491,0.0000,0.0000,0.0000,3.7228,0.1292,0.0000,3.8936,0.0000,0.5186,2.0305,0.0000,0.0232,1.8187,0.2121,0.0000,2.5022,0.0000,0.8904,0.6104,0.0000,4.6447,0.0000,0.0000,2.1989,0.5445,0.0000,2.7427,1.8094,0.0000,0.6054,2.0608,0.0000,0.0000,3.0050,1.9663,0.0000,0.2947,0.9905,1.3574,0.0000,0.0000,0.3956,0.0000,0.0000,0.0000,0.7149,0.0000,0.0000,0.0000
